genres,danceability,energy,valence,tempo,cluster,cluster_dbscan,cluster_hc,Cluster_Label,pca1,pca2
['bolivian rock'],0.626,0.733,0.399,93.165,1,,1,Mainstream / Party,-24.48560669995372,0.02214457859142427
['bolivian metal'],0.469,0.916,0.207,130.058,1,,1,Mainstream / Party,12.407526204101515,-0.119010065870358
['cumbia boliviana'],0.612,0.898,0.827,148.505,1,,1,Mainstream / Party,30.854949632855266,0.3529391698448505
['bolivian rock'],0.716,0.704,0.729,95.146,1,,1,Mainstream / Party,-22.50440511991961,0.27794842925426533
['cumbia boliviana'],0.715,0.826,0.861,97.02,1,,1,Mainstream / Party,-20.630091286814945,0.44472832413652297
['reading'],0.615,0.147,0.497,89.043,2,,1,Happy / Dance,-28.60846124280738,-0.24308969491471244
['reading'],0.59,0.29,0.236,86.256,2,,2,Happy / Dance,-31.395444596747495,-0.3590692787871306
[],0.688,0.291,0.408,119.546,2,,2,Happy / Dance,1.8946032744179604,-0.24751384832610623
[],0.69,0.85,0.669,75.213,2,,2,Happy / Dance,-42.43717190143481,0.33904817169512746
[],0.665,0.389,0.565,95.129,2,,2,Happy / Dance,-22.522040913449814,-0.04436913169227796
[],0.711,0.37,0.454,133.142,2,,2,Happy / Dance,15.490737263513637,-0.17974937596605423
[],0.721,0.547,0.856,122.194,2,,2,Happy / Dance,4.543400467521039,0.24349780589720793
[],0.632,0.553,0.874,166.442,2,,2,Happy / Dance,48.79138701467275,0.16727841118920306
[],0.699,0.681,0.734,78.042,2,,2,Happy / Dance,-39.60839864625481,0.288020604764305
[],0.716,0.182,0.494,79.875,2,,2,Happy / Dance,-37.77643774664152,-0.17946701746709248
[],0.782,0.39,0.776,79.873,2,,2,Happy / Dance,-37.77787788357777,0.17368109524430464
[],0.591,0.199,0.584,168.045,2,,2,Happy / Dance,50.3935673285751,-0.2712805790579181
[],0.676,0.409,0.556,97.334,2,,2,Happy / Dance,-20.31702561913609,-0.039211674858340206
['sleep'],0.617,0.236,0.643,145.776,2,,1,Happy / Dance,28.12470903206213,-0.1646298425799979
['sleep'],0.627,0.253,0.471,67.573,0,,0,Instrumental / Acoustic,-50.078277939187046,-0.1655155525484424
['swiss folk'],0.576,0.272,0.874,88.233,0,,0,Instrumental / Acoustic,-29.41790061816502,0.10074321066730707
['swiss folk'],0.507,0.365,0.964,120.921,0,,1,Instrumental / Acoustic,3.2703038737381434,0.1523913955913635
['swiss folk'],0.652,0.548,0.975,132.443,1,,1,Mainstream / Party,14.792522226723122,0.2962383977377454
['chinderlieder'],0.827,0.448,0.824,75.014,1,,1,Mainstream / Party,-42.636752784085914,0.26478846276194323
['hoerspiel'],0.714,0.627,0.678,81.843,2,,2,Happy / Dance,-35.80755077949506,0.21383509581216553
['hoerspiel'],0.607,0.858,0.577,104.994,2,,2,Happy / Dance,-12.656256659482708,0.20478472065626263
['classic uk pop'],0.575,0.853,0.748,122.699,1,,1,Mainstream / Party,5.0488706161422385,0.29374976443908896
['german pop'],0.885,0.508,0.846,102.071,1,,1,Mainstream / Party,-15.579712499923872,0.294861570233903
['german pop'],0.63,0.886,0.897,127.96,1,,1,Mainstream / Party,10.310021930145368,0.4342293406762441
['german pop'],0.659,0.827,0.496,90.018,1,,1,Mainstream / Party,-27.63237661214366,0.1645751448525754
['kleine hoerspiel'],0.775,0.818,0.961,80.53,1,,1,Mainstream / Party,-37.120012952135355,0.5581735661259213
['swiss indie'],0.814,0.631,0.55,92.053,1,,1,Mainstream / Party,-25.597724703897484,0.13706281650848562
['german pop'],0.772,0.582,0.773,137.015,1,,1,Mainstream / Party,19.364331956954004,0.19615255897361605
['german pop'],0.707,0.774,0.506,140.012,1,,1,Mainstream / Party,22.36143134926934,0.08303086801827642
['german pop'],0.697,0.808,0.42,129.846,1,,1,Mainstream / Party,12.195433294502692,0.05019557022893739
['german hip hop'],0.492,0.92,0.359,122.613,1,,1,Mainstream / Party,4.962671425521407,0.01533717143059632
['german hip hop'],0.831,0.601,0.198,103.967,1,,1,Mainstream / Party,-13.684118196984201,-0.15602519910666002
['german trap'],0.843,0.682,0.945,152.998,1,,1,Mainstream / Party,35.34758573674924,0.38219087012358144
"['musica costarricense', 'rock tico']",0.69,0.505,0.822,95.989,1,,1,Mainstream / Party,-21.66163553418731,0.2222326107928725
['pop costarricense'],0.61,0.689,0.536,174.03,1,,1,Mainstream / Party,56.37930292465299,-0.024702466911531662
['sleep'],0.0,2.03e-05,0.0,0.0,0,,0,Instrumental / Acoustic,-117.65169075419611,-0.7650559152638938
['modern reggae'],0.608,0.778,0.761,82.702,1,,1,Mainstream / Party,-34.94818201982008,0.3290044972299908
['australian rock'],0.486,0.884,0.797,145.188,1,,1,Mainstream / Party,27.537965627196286,0.28723816123800616
['australian jazz'],0.56,0.299,0.636,123.523,0,,1,Instrumental / Acoustic,5.8718732870150205,-0.11859947154483563
['australian rock'],0.708,0.398,0.661,121.347,0,,1,Instrumental / Acoustic,3.6959910436036267,0.007886337943575294
['calming instrumental'],0.366,0.0373,0.169,75.274,0,,0,Instrumental / Acoustic,-42.37779026164759,-0.611266658765462
['australian dance'],0.63,0.831,0.593,134.0,1,,1,Mainstream / Party,16.349649440026155,0.16575367976663957
['german rock'],0.676,0.642,0.796,125.126,1,,1,Mainstream / Party,7.475517507890586,0.23531113137792747
[],0.755,0.543,0.492,92.271,2,,2,Happy / Dance,-25.379892481302505,0.02337676786571874
[],0.642,0.467,0.644,79.541,2,,2,Happy / Dance,-38.1098036554406,0.07577543737956471
[],0.618,0.184,0.676,114.652,2,,1,Happy / Dance,-2.999289443822164,-0.12418733164319329
['austropop'],0.552,0.597,0.55,82.771,1,,1,Mainstream / Party,-34.87963926259236,0.04780237325371561
['disney horspiele'],0.708,0.344,0.621,127.713,2,,2,Happy / Dance,10.061855583095792,-0.06284386992171209
['kleine hoerspiel'],0.525,0.585,0.822,172.952,2,,2,Happy / Dance,55.301431255249526,0.10348658149671375
['disney horspiele'],0.565,0.726,0.823,115.865,2,,2,Happy / Dance,-1.7852520019667537,0.28282139149144503
['kindermusik'],0.47,0.547,0.892,203.685,1,,1,Mainstream / Party,86.03440137627175,0.07120507264031806
['narodna muzika'],0.802,0.636,0.964,115.097,1,,1,Mainstream / Party,-2.5533831723716673,0.4122747732944543
['austropop'],0.736,0.757,0.761,92.616,1,,1,Mainstream / Party,-25.034294943200933,0.3428185348401527
['latvian pop'],0.596,0.0581,0.0975,76.708,0,,0,Instrumental / Acoustic,-40.943931580142035,-0.5818460414290485
['volksmusik'],0.475,0.553,0.537,98.893,0,,1,Instrumental / Acoustic,-18.757715854011735,-0.035636121409595045
['yugoslav rock'],0.359,0.642,0.447,168.521,1,,1,Mainstream / Party,50.87027548619622,-0.19021128377006669
['classic uk pop'],0.628,0.753,0.876,121.992,1,,1,Mainstream / Party,4.3417983446660315,0.3492038393136201
['graz indie'],0.769,0.581,0.953,131.959,1,,1,Mainstream / Party,14.308501950955701,0.33679760920778556
['classic hungarian pop'],0.61,0.865,0.957,98.086,1,,1,Mainstream / Party,-19.563894270392623,0.5044378686722959
['magyar mulatos'],0.673,0.92,0.799,153.969,1,,1,Mainstream / Party,36.31892158677542,0.3561096114474389
['hungarian folk'],0.914,0.647,0.962,128.221,1,,1,Mainstream / Party,10.570555918546063,0.43343457005624986
['gyerekdalok'],0.613,0.656,0.88,195.95,1,,1,Mainstream / Party,78.29951493746094,0.18238858234380273
['gyerekdalok'],0.702,0.213,0.787,104.956,0,,1,Instrumental / Acoustic,-12.69516481383576,0.016671184518618487
['classic hungarian pop'],0.704,0.887,0.969,135.002,1,,1,Mainstream / Party,17.352040013509594,0.5018443332128679
['classic hungarian rock'],0.339,0.776,0.362,132.256,1,,1,Mainstream / Party,14.605493999813206,-0.1289335240961732
['hungarian rock'],0.402,0.882,0.852,179.773,1,,1,Mainstream / Party,62.12298762066342,0.24983333277310282
['classic hungarian pop'],0.78,0.691,0.896,104.001,1,,1,Mainstream / Party,-13.649323535988572,0.4027006528711883
['classic hungarian pop'],0.235,0.455,0.135,142.053,0,,1,Instrumental / Acoustic,24.40179910285198,-0.5331259182112965
['hungarian pop'],0.408,0.197,0.271,176.925,0,,0,Instrumental / Acoustic,59.27335439302519,-0.5778456827830462
['hungarian hip hop'],0.733,0.367,0.145,86.131,1,,1,Mainstream / Party,-31.52046779678382,-0.33683120911872744
['hungarian pop'],0.796,0.646,0.656,123.958,1,,1,Mainstream / Party,6.307344330587696,0.1726025057126359
['hungarian pop'],0.824,0.889,0.929,101.99,1,,1,Mainstream / Party,-15.659988471130063,0.5595868185723181
['hungarian edm'],0.673,0.947,0.38,123.972,1,,1,Mainstream / Party,6.321646186770721,0.10218669129988156
['belarusian indie'],0.74,0.263,0.383,116.803,0,,0,Instrumental / Acoustic,-0.8484842243430251,-0.26201245656670336
['classic kollywood'],0.455,0.85,0.971,66.949,1,,1,Mainstream / Party,-50.700775713474826,0.5027410426372627
['classic konkani pop'],0.47,0.493,0.524,89.782,0,,0,Instrumental / Acoustic,-27.868806132720664,-0.0685095961439729
['classic bollywood'],0.427,0.377,0.448,92.134,0,,0,Instrumental / Acoustic,-25.517047112012534,-0.21003119591995456
['ghazal'],0.556,0.522,0.921,149.597,1,,0,Mainstream / Party,31.94644539455109,0.1850440244539957
['indian instrumental'],0.541,0.671,0.773,146.128,1,,0,Mainstream / Party,28.47756936274152,0.1613270589103445
['classic kollywood'],0.835,0.332,0.746,126.008,1,,1,Mainstream / Party,8.356890906657654,0.06653138405126391
['bhajan'],0.31,0.99,0.557,173.402,1,,1,Mainstream / Party,55.75195508178689,0.07203594015213277
['shabad'],0.366,0.547,0.531,75.32,0,,1,Instrumental / Acoustic,-42.33063615120585,-0.04358216351524624
['sandalwood'],0.752,0.424,0.78,94.95,1,,1,Mainstream / Party,-22.7008324547037,0.16482070329252108
['bansuri'],0.364,0.0703,0.172,86.405,0,,1,Instrumental / Acoustic,-31.246753328130595,-0.6067844626282384
['sandalwood'],0.835,0.914,0.52,119.869,1,,1,Mainstream / Party,2.218648573000337,0.24518637399723398
['filmi'],0.567,0.472,0.402,123.005,0,,1,Instrumental / Acoustic,5.353943665984872,-0.19008234271471114
['tollywood'],0.75,0.898,0.846,87.04,1,,1,Mainstream / Party,-30.60998555010471,0.5011686411503582
['polish pop'],0.749,0.652,0.66,97.968,1,,1,Mainstream / Party,-19.682572318752108,0.2023409257661256
['classic bhangra'],0.777,0.963,0.937,135.043,1,,1,Mainstream / Party,17.39310069138321,0.5452260150674246
['tollywood'],0.49,0.644,0.0763,125.01,1,,1,Mainstream / Party,7.358965486255414,-0.3611426439927804
['modern bollywood'],0.583,0.387,0.244,135.972,0,,0,Instrumental / Acoustic,18.320632506751906,-0.3718171613033918
['sound'],0.264,0.435,0.0962,92.416,0,,1,Instrumental / Acoustic,-25.235190596202045,-0.49174619274183884
['sufi'],0.791,0.746,0.332,119.983,1,,1,Mainstream / Party,2.3322273231820247,-0.0074887331037861715
['bhojpuri pop'],0.83,0.714,0.668,103.005,1,,1,Mainstream / Party,-14.64551166392991,0.26272007641540696
['desi pop'],0.681,0.838,0.505,143.951,1,,1,Mainstream / Party,26.300539787391216,0.10551364429437149
['mluvene slovo'],0.656,0.286,0.314,92.593,0,,1,Instrumental / Acoustic,-25.058424221683225,-0.2913755462047497
['czech folk'],0.571,0.455,0.835,133.874,2,,1,Happy / Dance,16.22328116157533,0.10949450073544054
['detske pisnicky'],0.817,0.621,0.754,115.466,1,,1,Mainstream / Party,-2.1846031078267316,0.2505422718891497
['mluvene slovo'],0.569,0.363,0.469,82.563,0,,1,Instrumental / Acoustic,-35.088100638797854,-0.14337369036629477
['detske pisnicky'],0.699,0.0431,0.249,63.901,2,,2,Happy / Dance,-53.7508457019992,-0.4256907086340722
['czech rock'],0.463,0.932,0.546,114.782,1,,1,Mainstream / Party,-2.868113752306769,0.1646193983972406
['czech rock'],0.615,0.96,0.91,89.008,1,,1,Mainstream / Party,-28.64176714533143,0.5394732713350097
['classic czech pop'],0.407,0.792,0.72,124.493,1,,1,Mainstream / Party,6.842822252386881,0.1813591484688294
['czech hip hop'],0.691,0.581,0.641,91.011,1,,1,Mainstream / Party,-26.63966480827817,0.13860021630661068
['czech pop'],0.829,0.776,0.919,123.044,1,,1,Mainstream / Party,5.393777370133407,0.4569884503265047
['czsk hip hop'],0.636,0.523,0.332,161.977,1,,1,Mainstream / Party,44.325859934484924,-0.2481282913604934
['arab pop'],0.661,0.804,0.756,130.006,1,,1,Mainstream / Party,12.355743852693223,0.28775872883142295
['opm'],0.466,0.342,0.21,135.616,0,,0,Instrumental / Acoustic,17.96458471190411,-0.46005347670538366
['opm'],0.493,0.394,0.375,152.03,0,,0,Instrumental / Acoustic,34.37877400953488,-0.3217882033317493
['opm'],0.46,0.282,0.345,137.086,0,,0,Instrumental / Acoustic,19.434607750960566,-0.39797915875818596
['latvian pop'],0.742,0.425,0.947,146.102,1,,1,Mainstream / Party,28.451229123210112,0.21215704548619707
['latvian pop'],0.618,0.723,0.676,116.099,1,,1,Mainstream / Party,-1.551413768823565,0.18748959847696134
['latvian pop'],0.48,0.537,0.288,99.605,1,,1,Mainstream / Party,-18.04596818899796,-0.23082297088043235
['latvian pop'],0.362,0.906,0.345,122.745,1,,1,Mainstream / Party,5.094697270224927,-0.04471772130333074
['latvian pop'],0.639,0.949,0.391,133.036,1,,1,Mainstream / Party,15.385658674169889,0.0874959415848684
['latvian rock'],0.524,0.877,0.38,105.042,1,,1,Mainstream / Party,-12.60836267964784,0.04196974077614524
['latvian pop'],0.549,0.747,0.261,93.01,1,,1,Mainstream / Party,-24.640670586937972,-0.09721046964636304
['classic latvian pop'],0.583,0.413,0.337,108.395,0,,0,Instrumental / Acoustic,-9.256191276909604,-0.2465697004645424
['latvian pop'],0.729,0.844,0.971,119.987,1,,1,Mainstream / Party,2.336987530330674,0.5082800902374971
['latvian pop'],0.801,0.697,0.81,120.021,1,,1,Mainstream / Party,2.3705699824173365,0.3249511496877904
['latvian pop'],0.718,0.676,0.679,110.037,1,,1,Mainstream / Party,-7.613523772615181,0.20298725621627278
['latvian pop'],0.723,0.778,0.943,110.607,1,,1,Mainstream / Party,-7.043124967736858,0.46076159144113116
['estonian jazz'],0.403,0.0421,0.0433,73.7,0,,0,Instrumental / Acoustic,-43.95190939333227,-0.6885312597211972
['estonian pop'],0.642,0.848,0.794,124.09,1,,1,Mainstream / Party,6.439869378418237,0.34448323775334666
['estonian rock'],0.505,0.693,0.806,143.934,1,,1,Mainstream / Party,26.2836557553226,0.19064421382523633
['estonian rock'],0.489,0.835,0.863,80.962,1,,1,Mainstream / Party,-36.68793853354485,0.4033648369601772
['estonian pop'],0.825,0.886,0.753,126.539,1,,1,Mainstream / Party,8.888803691484725,0.39035500821783065
['estonian pop'],0.619,0.676,0.425,127.027,1,,1,Mainstream / Party,9.376264695282245,-0.043509498721455264
['estonian pop'],0.528,0.615,0.416,169.9,1,,0,Mainstream / Party,52.24912139858017,-0.17756472827591152
['estonian pop'],0.798,0.322,0.842,80.054,1,,1,Mainstream / Party,-37.59693758595414,0.18831118605280328
['estonian pop'],0.552,0.624,0.418,148.817,1,,1,Mainstream / Party,31.16616528371486,-0.13226353710489802
['estonian pop'],0.705,0.498,0.272,132.001,1,,0,Mainstream / Party,14.349788084069445,-0.24170970850906115
['estonian pop'],0.495,0.765,0.406,79.999,1,,1,Mainstream / Party,-37.651462196370616,0.023798066282531005
['estonian indie'],0.368,0.626,0.287,114.759,1,,1,Mainstream / Party,-2.8917990056674086,-0.23752532554655248
['estonian pop'],0.764,0.786,0.506,100.026,1,,1,Mainstream / Party,-17.624502494325156,0.1667993454944361
['sleep'],0.164,0.848,0.0192,112.52,0,,0,Instrumental / Acoustic,-5.130576144640131,-0.37017680062082825
['enka'],0.648,0.218,0.656,112.548,0,,0,Instrumental / Acoustic,-5.103262221324329,-0.10676225829591302
['enka'],0.531,0.224,0.656,116.008,0,,0,Instrumental / Acoustic,-1.6432035316994273,-0.14545530676706686
['enka'],0.734,0.506,0.856,109.452,1,,1,Mainstream / Party,-8.198649055014812,0.24245780717692145
['enka'],0.332,0.283,0.284,79.793,0,,0,Instrumental / Acoustic,-37.858279321770524,-0.3995457237412852
['enka'],0.622,0.44,0.875,132.675,1,,1,Mainstream / Party,15.024270586280352,0.14864226600349395
['kayokyoku'],0.19,0.0796,0.18,74.733,0,,0,Instrumental / Acoustic,-42.91862735438846,-0.6334288890751677
['kayokyoku'],0.523,0.312,0.398,94.409,0,,1,Instrumental / Acoustic,-23.24224726787729,-0.25819949295998745
['kayokyoku'],0.708,0.477,0.268,107.153,1,,1,Mainstream / Party,-10.498205436796354,-0.21949875202694247
['kayokyoku'],0.543,0.517,0.587,105.25,1,,1,Mainstream / Party,-12.40077363694867,-0.006929603307921028
['kayokyoku'],0.627,0.33,0.501,104.829,0,,0,Instrumental / Acoustic,-12.822194154680986,-0.15292416108095486
['classic j-rock'],0.356,0.431,0.151,126.483,0,,1,Instrumental / Acoustic,8.831745763426795,-0.47388636668175765
['classic j-rock'],0.715,0.386,0.654,118.956,1,,1,Mainstream / Party,1.3049663210285587,0.0013898787659805123
['kayokyoku'],0.548,0.427,0.245,89.772,1,,1,Mainstream / Party,-27.879199924148267,-0.29105344481031065
['kayokyoku'],0.545,0.876,0.734,123.734,1,,1,Mainstream / Party,6.08390785079601,0.28562517090245243
['classic j-rock'],0.672,0.623,0.428,108.077,1,,1,Mainstream / Party,-9.573809181697413,-0.02748974124681758
['classic j-rock'],0.559,0.629,0.831,74.69,1,,1,Mainstream / Party,-42.96032436688833,0.29088532555861546
['classic j-rock'],0.643,0.692,0.808,77.035,1,,1,Mainstream / Party,-40.61528626154232,0.33354237609101345
['classic j-rock'],0.616,0.776,0.865,142.769,1,,1,Mainstream / Party,25.118793453684475,0.32005003020404343
['japanese singer-songwriter'],0.64,0.798,0.964,126.836,1,,1,Mainstream / Party,9.18593576476907,0.43797725597716464
['kayokyoku'],0.643,0.81,0.648,142.196,1,,1,Mainstream / Party,24.545643172416447,0.18679318733698047
['classic j-pop'],0.525,0.944,0.316,111.01,1,,1,Mainstream / Party,-6.640322157764203,0.024618748420123904
['classic j-pop'],0.713,0.858,0.971,115.017,1,,1,Mainstream / Party,-2.632972957449155,0.5186529939025866
['classic j-pop'],0.485,0.442,0.134,132.479,1,,1,Mainstream / Party,14.82767652159609,-0.44809984931347996
['classic j-pop'],0.463,0.965,0.66,158.238,1,,1,Mainstream / Party,40.58796202086924,0.20537799678677549
['japanese rockabilly'],0.553,0.25,0.171,103.504,0,,0,Instrumental / Acoustic,-14.147582122644636,-0.4680756097643275
['japanese rockabilly'],0.568,0.445,0.443,119.412,1,,1,Mainstream / Party,1.760942453898636,-0.16951499410063808
['japanese rockabilly'],0.622,0.591,0.658,98.02,1,,1,Mainstream / Party,-19.630613606574627,0.1249756438791888
['japanese rockabilly'],0.693,0.691,0.832,118.642,1,,1,Mainstream / Party,0.9916334304238177,0.305700584356444
['classic city pop'],0.433,0.447,0.177,129.802,0,,1,Instrumental / Acoustic,12.15075259807918,-0.4255587999808025
['japanese folk'],0.741,0.346,0.731,138.976,1,,1,Mainstream / Party,21.32492087345861,0.014601665670638142
['techno kayo'],0.78,0.898,0.961,144.882,1,,0,Mainstream / Party,27.231996713845575,0.5118575103029124
['enka'],0.422,0.208,0.583,126.302,0,,0,Instrumental / Acoustic,8.650737703495125,-0.25910355414106745
['kodomo no ongaku'],0.461,0.0721,0.399,88.79,0,,0,Instrumental / Acoustic,-28.861597683005968,-0.40853246375012076
['kodomo no ongaku'],0.742,0.313,0.53,113.272,0,,0,Instrumental / Acoustic,-4.379265788933509,-0.11703401731865659
