genres,danceability,energy,valence,tempo,cluster,cluster_dbscan,cluster_hc,Cluster_Label
['folklore boliviano'],0.779,0.548,0.813,124.461,1,,,Mainstream / Party
['folklore boliviano'],0.724,0.617,0.678,115.26,1,,,Mainstream / Party
['folklore boliviano'],0.747,0.565,0.911,119.489,1,,,Mainstream / Party
['folklore boliviano'],0.719,0.615,0.671,125.997,1,,,Mainstream / Party
['folklore boliviano'],0.71,0.672,0.92,114.026,1,,,Mainstream / Party
['folklore boliviano'],0.764,0.54,0.958,114.073,1,,,Mainstream / Party
['folklore boliviano'],0.775,0.635,0.942,112.137,1,,,Mainstream / Party
['folklore boliviano'],0.74,0.789,0.865,110.081,1,,,Mainstream / Party
['folklore boliviano'],0.734,0.805,0.871,112.001,1,,,Mainstream / Party
['folklore boliviano'],0.732,0.809,0.966,112.174,1,,,Mainstream / Party
['folklore boliviano'],0.715,0.745,0.655,110.009,1,,,Mainstream / Party
['folklore boliviano'],0.754,0.781,0.747,110.086,1,,,Mainstream / Party
['chicano rap'],0.917,0.739,0.611,97.243,1,,,Mainstream / Party
['cumbia sonidera'],0.777,0.495,0.951,90.905,1,,,Mainstream / Party
['bolivian rock'],0.702,0.847,0.871,125.048,1,,,Mainstream / Party
['bolivian rock'],0.702,0.486,0.398,82.87,0,,,Instrumental / Acoustic
['bolivian rock'],0.717,0.567,0.726,109.99,1,,,Mainstream / Party
['folklore boliviano'],0.759,0.774,0.919,111.41,1,,,Mainstream / Party
['folklore boliviano'],0.854,0.647,0.888,111.894,1,,1.0,Mainstream / Party
[],0.713,0.767,0.792,120.065,1,,1.0,Mainstream / Party
[],0.77,0.82,0.967,131.939,1,,,Mainstream / Party
[],0.709,0.869,0.964,133.414,1,,,Mainstream / Party
['folklore boliviano'],0.836,0.854,0.961,135.076,1,,,Mainstream / Party
['bolivian rock'],0.827,0.479,0.911,114.96,1,,,Mainstream / Party
['bolivian rock'],0.734,0.906,0.885,112.11,1,,,Mainstream / Party
['folklore boliviano'],0.726,0.538,0.887,112.007,1,,,Mainstream / Party
['folklore boliviano'],0.718,0.58,0.835,111.983,1,,,Mainstream / Party
['folklore boliviano'],0.822,0.636,0.917,121.996,1,,,Mainstream / Party
['folklore boliviano'],0.775,0.553,0.77,111.913,1,,,Mainstream / Party
['folklore boliviano'],0.73,0.456,0.684,107.833,1,,,Mainstream / Party
['folklore boliviano'],0.729,0.587,0.902,115.771,1,,,Mainstream / Party
['folklore boliviano'],0.853,0.483,0.852,110.883,1,,,Mainstream / Party
['folklore boliviano'],0.776,0.624,0.845,108.092,1,,,Mainstream / Party
['folklore boliviano'],0.73,0.621,0.692,112.014,1,,,Mainstream / Party
['folklore boliviano'],0.795,0.604,0.915,110.403,1,,,Mainstream / Party
['folklore boliviano'],0.717,0.649,0.73,128.065,1,,,Mainstream / Party
['folklore boliviano'],0.713,0.78,0.92,112.016,1,,,Mainstream / Party
['folklore boliviano'],0.746,0.838,0.907,125.038,1,,,Mainstream / Party
['folklore boliviano'],0.839,0.727,0.969,117.049,1,,,Mainstream / Party
['folklore boliviano'],0.757,0.756,0.798,108.924,1,,,Mainstream / Party
['folklore boliviano'],0.776,0.909,0.925,115.215,1,,,Mainstream / Party
['bolivian rock'],0.703,0.669,0.889,116.036,1,,,Mainstream / Party
['bolivian rock'],0.703,0.633,0.578,89.962,1,,,Mainstream / Party
['folklore boliviano'],0.88,0.844,0.947,129.032,1,,,Mainstream / Party
['bolivian rock'],0.709,0.663,0.609,97.987,1,,,Mainstream / Party
['folklore boliviano'],0.714,0.923,0.943,154.119,1,,,Mainstream / Party
['cumbia boliviana'],0.795,0.872,0.933,81.999,1,,,Mainstream / Party
['cumbia paraguaya'],0.744,0.508,0.962,82.001,1,,,Mainstream / Party
['cumbia paraguaya'],0.78,0.56,0.615,83.041,1,,,Mainstream / Party
['cumbia paraguaya'],0.81,0.601,0.874,86.004,1,,,Mainstream / Party
['cumbia paraguaya'],0.754,0.664,0.919,82.477,1,,,Mainstream / Party
['salay'],0.785,0.666,0.828,129.247,1,,,Mainstream / Party
['cumbia boliviana'],0.708,0.944,0.706,90.054,1,,,Mainstream / Party
['bolivian rock'],0.716,0.704,0.729,95.146,1,,1.0,Mainstream / Party
['bolivian rock'],0.734,0.843,0.888,119.989,1,,,Mainstream / Party
['mashup'],0.776,0.976,0.394,127.937,1,,,Mainstream / Party
['cumbia boliviana'],0.715,0.826,0.861,97.02,1,,1.0,Mainstream / Party
['cumbia boliviana'],0.78,0.827,0.445,113.016,1,,,Mainstream / Party
['cumbia boliviana'],0.743,0.78,0.877,91.541,1,,,Mainstream / Party
['cumbia boliviana'],0.707,0.737,0.96,83.915,1,,,Mainstream / Party
['cumbia boliviana'],0.711,0.879,0.959,170.181,1,,,Mainstream / Party
['cumbia boliviana'],0.79,0.708,0.937,97.099,1,,,Mainstream / Party
['cumbia boliviana'],0.722,0.653,0.94,172.133,1,,,Mainstream / Party
['cumbia boliviana'],0.755,0.787,0.902,90.003,1,,,Mainstream / Party
['cumbia boliviana'],0.76,0.759,0.963,92.002,1,,,Mainstream / Party
['cumbia boliviana'],0.708,0.839,0.968,89.982,1,,,Mainstream / Party
['cumbia boliviana'],0.72,0.699,0.787,93.044,1,,,Mainstream / Party
['cumbia boliviana'],0.704,0.873,0.915,135.114,1,,,Mainstream / Party
['cumbia boliviana'],0.756,0.93,0.936,138.022,1,,,Mainstream / Party
['cumbia boliviana'],0.768,0.933,0.929,137.997,1,,,Mainstream / Party
['cumbia boliviana'],0.747,0.94,0.963,138.097,1,,,Mainstream / Party
[],0.802,0.175,0.196,110.085,0,,,Instrumental / Acoustic
['hip hop boliviano'],0.796,0.568,0.741,156.021,1,,,Mainstream / Party
['vintage schlager'],0.755,0.348,0.914,104.662,0,,,Instrumental / Acoustic
['hoerspiel'],0.76,0.456,0.761,51.533,2,,,Happy / Dance
['hoerspiel'],0.767,0.618,0.589,71.105,2,,,Happy / Dance
['hoerspiel'],0.754,0.363,0.597,98.419,2,,,Happy / Dance
['hoerspiel'],0.712,0.521,0.714,113.079,2,,,Happy / Dance
['hoerspiel'],0.71,0.387,0.52,102.054,2,,,Happy / Dance
['hoerspiel'],0.713,0.367,0.675,75.929,2,,,Happy / Dance
['hoerspiel'],0.714,0.536,0.56,112.76,2,,,Happy / Dance
['hoerspiel'],0.731,0.408,0.827,87.583,2,,,Happy / Dance
['hoerspiel'],0.715,0.54,0.601,119.128,2,,,Happy / Dance
['hoerspiel'],0.762,0.515,0.592,59.782,2,,,Happy / Dance
['hoerspiel'],0.746,0.557,0.61,80.36,2,,,Happy / Dance
['hoerspiel'],0.723,0.506,0.758,66.205,2,,,Happy / Dance
['hoerspiel'],0.703,0.501,0.676,107.311,2,,,Happy / Dance
['hoerspiel'],0.745,0.334,0.629,93.814,2,,,Happy / Dance
['hoerspiel'],0.718,0.472,0.628,117.195,2,,,Happy / Dance
['reading'],0.701,0.143,0.415,104.999,2,,,Happy / Dance
['reading'],0.742,0.133,0.646,104.768,2,,,Happy / Dance
['reading'],0.736,0.175,0.427,61.615,2,,,Happy / Dance
['swiss folk'],0.727,0.641,0.973,121.288,1,,,Mainstream / Party
['chinderlieder'],0.735,0.271,0.932,113.435,2,,,Happy / Dance
['chinderlieder'],0.767,0.377,0.778,123.3,1,,,Mainstream / Party
['chinderlieder'],0.712,0.464,0.955,126.34,2,,,Happy / Dance
['chinderlieder'],0.724,0.384,0.579,75.041,2,,,Happy / Dance
['chinderlieder'],0.723,0.392,0.828,74.096,2,,,Happy / Dance
['chinderlieder'],0.743,0.339,0.552,103.981,0,,,Instrumental / Acoustic
['chinderlieder'],0.774,0.213,0.645,112.99,2,,,Happy / Dance
['chinderlieder'],0.758,0.26,0.685,118.541,2,,,Happy / Dance
['chinderlieder'],0.767,0.667,0.953,112.136,2,,,Happy / Dance
['chinderlieder'],0.713,0.245,0.793,123.112,2,,,Happy / Dance
['chinderlieder'],0.826,0.319,0.763,114.002,0,,,Instrumental / Acoustic
['chinderlieder'],0.76,0.279,0.522,82.195,2,,,Happy / Dance
['chinderlieder'],0.852,0.431,0.819,111.131,1,,,Mainstream / Party
['chinderlieder'],0.826,0.195,0.721,124.782,0,,,Instrumental / Acoustic
['chinderlieder'],0.705,0.0633,0.446,114.271,0,,,Instrumental / Acoustic
['chinderlieder'],0.725,0.107,0.676,132.927,0,,,Instrumental / Acoustic
['chinderlieder'],0.726,0.277,0.805,117.571,0,,,Instrumental / Acoustic
['chinderlieder'],0.706,0.067,0.539,119.309,0,,,Instrumental / Acoustic
[],0.734,0.278,0.503,100.534,2,,,Happy / Dance
[],0.719,0.366,0.602,83.806,2,,,Happy / Dance
[],0.721,0.326,0.665,131.706,2,,,Happy / Dance
[],0.707,0.464,0.565,81.132,2,,,Happy / Dance
[],0.747,0.287,0.854,112.193,2,,,Happy / Dance
[],0.742,0.562,0.604,121.366,2,,,Happy / Dance
[],0.712,0.28,0.59,128.952,2,,,Happy / Dance
[],0.753,0.424,0.965,69.908,2,,,Happy / Dance
[],0.754,0.392,0.962,36.665,2,,,Happy / Dance
[],0.735,0.343,0.783,75.493,2,,,Happy / Dance
[],0.705,0.372,0.693,107.475,2,,,Happy / Dance
[],0.706,0.684,0.512,85.685,2,,,Happy / Dance
[],0.709,0.503,0.621,48.81,2,,,Happy / Dance
[],0.73,0.448,0.775,85.18,2,,,Happy / Dance
[],0.756,0.529,0.589,62.026,2,,,Happy / Dance
[],0.719,0.443,0.567,124.804,2,,,Happy / Dance
[],0.735,0.556,0.7,68.532,2,,,Happy / Dance
[],0.707,0.566,0.705,120.767,2,,,Happy / Dance
[],0.715,0.444,0.575,128.267,2,,,Happy / Dance
[],0.723,0.513,0.684,88.879,2,,,Happy / Dance
[],0.706,0.521,0.563,106.632,2,,,Happy / Dance
[],0.709,0.653,0.788,108.72,2,,,Happy / Dance
[],0.708,0.329,0.635,83.721,2,,,Happy / Dance
[],0.701,0.363,0.731,107.158,2,,,Happy / Dance
[],0.785,0.634,0.802,98.157,2,,,Happy / Dance
[],0.702,0.533,0.702,130.032,2,,,Happy / Dance
[],0.705,0.374,0.509,111.858,2,,,Happy / Dance
[],0.782,0.452,0.717,94.927,2,,,Happy / Dance
[],0.717,0.261,0.843,84.503,2,,,Happy / Dance
[],0.742,0.408,0.523,92.096,2,,,Happy / Dance
[],0.703,0.648,0.56,91.166,2,,,Happy / Dance
[],0.716,0.67,0.516,104.885,2,,,Happy / Dance
[],0.72,0.722,0.542,114.862,2,,,Happy / Dance
[],0.709,0.863,0.583,86.959,2,,,Happy / Dance
[],0.706,0.773,0.603,119.918,2,,,Happy / Dance
[],0.72,0.639,0.727,96.534,2,,,Happy / Dance
[],0.723,0.387,0.514,115.769,2,,,Happy / Dance
[],0.711,0.37,0.454,133.142,2,,2.0,Happy / Dance
[],0.711,0.412,0.649,130.05,2,,,Happy / Dance
[],0.723,0.429,0.678,114.873,2,,,Happy / Dance
[],0.759,0.243,0.57,118.124,2,,,Happy / Dance
[],0.765,0.484,0.718,85.224,2,,,Happy / Dance
[],0.711,0.439,0.46,133.009,2,,,Happy / Dance
[],0.757,0.414,0.557,101.224,2,,,Happy / Dance
[],0.713,0.243,0.44,126.096,2,,,Happy / Dance
[],0.805,0.38,0.552,118.543,2,,,Happy / Dance
[],0.711,0.399,0.407,60.891,2,,,Happy / Dance
[],0.711,0.294,0.588,82.744,2,,,Happy / Dance
[],0.798,0.251,0.261,32.787,2,,,Happy / Dance
[],0.724,0.29,0.643,91.084,2,,,Happy / Dance
[],0.789,0.295,0.761,61.335,2,,,Happy / Dance
[],0.721,0.356,0.68,123.951,2,,,Happy / Dance
[],0.744,0.324,0.645,52.809,2,,,Happy / Dance
[],0.742,0.221,0.821,80.232,2,,,Happy / Dance
[],0.858,0.379,0.886,120.164,2,,,Happy / Dance
[],0.741,0.885,0.397,101.643,2,,,Happy / Dance
[],0.774,0.277,0.322,120.58,2,,,Happy / Dance
[],0.706,0.635,0.272,132.363,2,,,Happy / Dance
[],0.745,0.389,0.805,74.368,2,,,Happy / Dance
[],0.72,0.315,0.629,117.008,2,,,Happy / Dance
[],0.715,0.471,0.554,123.404,2,,,Happy / Dance
[],0.765,0.459,0.966,136.569,2,,,Happy / Dance
[],0.724,0.315,0.787,57.034,2,,,Happy / Dance
[],0.704,0.43,0.66,83.405,2,,,Happy / Dance
[],0.712,0.64,0.828,113.09,2,,,Happy / Dance
[],0.703,0.279,0.723,71.683,2,,,Happy / Dance
[],0.713,0.79,0.721,126.105,2,,,Happy / Dance
[],0.802,0.331,0.745,54.58,2,,,Happy / Dance
[],0.702,0.233,0.557,103.534,2,,,Happy / Dance
[],0.724,0.475,0.646,69.48,2,,,Happy / Dance
[],0.716,0.263,0.583,131.237,2,,,Happy / Dance
[],0.765,0.504,0.745,96.057,2,,,Happy / Dance
[],0.71,0.372,0.744,131.339,2,,,Happy / Dance
[],0.711,0.495,0.753,109.143,2,,,Happy / Dance
[],0.718,0.467,0.796,124.049,2,,,Happy / Dance
[],0.719,0.386,0.745,96.179,2,,,Happy / Dance
[],0.709,0.647,0.834,110.934,2,,,Happy / Dance
[],0.745,0.67,0.781,114.842,2,,,Happy / Dance
[],0.719,0.481,0.477,115.608,2,,,Happy / Dance
[],0.706,0.4,0.736,133.551,2,,,Happy / Dance
[],0.701,0.622,0.542,116.046,2,,,Happy / Dance
[],0.706,0.759,0.599,109.734,2,,,Happy / Dance
[],0.745,0.793,0.851,87.753,2,,,Happy / Dance
[],0.71,0.775,0.541,105.617,2,,,Happy / Dance
[],0.721,0.547,0.856,122.194,2,,2.0,Happy / Dance
[],0.775,0.688,0.897,107.434,2,,,Happy / Dance
[],0.71,0.461,0.584,108.134,2,,,Happy / Dance
[],0.746,0.819,0.597,101.764,2,,,Happy / Dance
[],0.726,0.918,0.48,147.987,2,,,Happy / Dance
[],0.706,0.782,0.955,120.202,1,,,Mainstream / Party
[],0.744,0.476,0.551,110.064,2,,,Happy / Dance
[],0.744,0.389,0.589,80.38,2,,,Happy / Dance
[],0.75,0.484,0.448,106.72,2,,,Happy / Dance
[],0.807,0.531,0.717,67.326,2,,,Happy / Dance
[],0.712,0.606,0.783,117.097,2,,,Happy / Dance
[],0.754,0.545,0.704,106.57,2,,,Happy / Dance
[],0.726,0.565,0.764,77.415,2,,,Happy / Dance
[],0.783,0.527,0.564,87.157,2,,,Happy / Dance
[],0.807,0.692,0.814,106.4,1,,,Mainstream / Party
[],0.716,0.182,0.494,79.875,2,,2.0,Happy / Dance
[],0.705,0.455,0.723,135.407,2,,,Happy / Dance
[],0.722,0.546,0.819,87.259,2,,,Happy / Dance
[],0.723,0.443,0.805,121.381,2,,,Happy / Dance
[],0.742,0.397,0.927,101.427,2,,,Happy / Dance
[],0.794,0.5,0.834,39.583,2,,,Happy / Dance
[],0.794,0.408,0.804,93.271,2,,,Happy / Dance
[],0.732,0.554,0.904,115.964,2,,,Happy / Dance
[],0.721,0.443,0.691,114.243,2,,,Happy / Dance
[],0.744,0.364,0.772,85.871,2,,,Happy / Dance
[],0.747,0.413,0.76,79.516,2,,,Happy / Dance
[],0.729,0.564,0.78,82.91,2,,,Happy / Dance
[],0.745,0.29,0.876,100.114,2,,,Happy / Dance
[],0.799,0.518,0.84,65.866,2,,,Happy / Dance
[],0.752,0.521,0.901,103.14,2,,,Happy / Dance
[],0.716,0.456,0.709,115.477,2,,,Happy / Dance
[],0.721,0.468,0.8,118.985,2,,,Happy / Dance
[],0.729,0.389,0.71,88.543,2,,,Happy / Dance
[],0.796,0.605,0.918,82.471,2,,,Happy / Dance
[],0.725,0.483,0.777,124.711,2,,,Happy / Dance
[],0.713,0.664,0.871,63.725,2,,,Happy / Dance
[],0.736,0.283,0.702,76.381,2,,,Happy / Dance
[],0.72,0.552,0.677,123.111,2,,,Happy / Dance
[],0.701,0.45,0.344,48.082,2,,,Happy / Dance
[],0.764,0.263,0.598,110.54,2,,,Happy / Dance
[],0.725,0.593,0.673,87.295,2,,,Happy / Dance
[],0.792,0.337,0.891,93.065,2,,,Happy / Dance
[],0.714,0.509,0.704,78.684,2,,,Happy / Dance
[],0.708,0.39,0.869,86.906,2,,,Happy / Dance
[],0.712,0.512,0.681,111.943,2,,,Happy / Dance
[],0.781,0.397,0.799,103.412,2,,,Happy / Dance
[],0.728,0.49,0.674,60.347,2,,,Happy / Dance
[],0.741,0.359,0.722,95.157,2,,,Happy / Dance
[],0.746,0.616,0.919,132.842,2,,,Happy / Dance
[],0.757,0.525,0.614,68.125,2,,,Happy / Dance
[],0.731,0.532,0.719,133.447,1,,,Mainstream / Party
[],0.823,0.423,0.854,102.846,2,,,Happy / Dance
[],0.754,0.648,0.739,59.244,2,,,Happy / Dance
[],0.703,0.679,0.427,107.866,2,,,Happy / Dance
[],0.761,0.68,0.718,94.162,2,,,Happy / Dance
[],0.748,0.529,0.76,88.242,2,,,Happy / Dance
[],0.762,0.341,0.737,99.901,2,,,Happy / Dance
[],0.71,0.625,0.601,111.467,2,,,Happy / Dance
[],0.775,0.704,0.697,65.461,2,,,Happy / Dance
[],0.723,0.399,0.711,119.943,2,,,Happy / Dance
[],0.709,0.464,0.527,130.774,2,,,Happy / Dance
[],0.723,0.448,0.727,119.865,2,,,Happy / Dance
[],0.706,0.265,0.661,109.005,2,,,Happy / Dance
[],0.728,0.394,0.689,52.006,2,,,Happy / Dance
[],0.822,0.225,0.937,103.717,2,,,Happy / Dance
[],0.708,0.344,0.686,88.773,2,,,Happy / Dance
[],0.744,0.354,0.516,82.933,2,,,Happy / Dance
[],0.708,0.359,0.517,64.185,2,,,Happy / Dance
[],0.718,0.338,0.654,99.399,2,,,Happy / Dance
[],0.791,0.465,0.668,119.817,2,,,Happy / Dance
[],0.722,0.294,0.618,99.844,2,,,Happy / Dance
[],0.72,0.214,0.827,60.934,2,,,Happy / Dance
[],0.755,0.294,0.706,96.973,2,,,Happy / Dance
[],0.713,0.327,0.8,110.423,2,,,Happy / Dance
[],0.714,0.415,0.653,114.173,2,,,Happy / Dance
[],0.708,0.243,0.675,108.213,2,,,Happy / Dance
[],0.732,0.185,0.755,104.453,2,,,Happy / Dance
[],0.712,0.547,0.546,105.583,0,,,Instrumental / Acoustic
[],0.751,0.305,0.827,71.722,2,,,Happy / Dance
[],0.716,0.276,0.731,113.506,2,,,Happy / Dance
[],0.848,0.261,0.814,31.29,2,,,Happy / Dance
[],0.782,0.39,0.776,79.873,2,,2.0,Happy / Dance
[],0.713,0.457,0.879,125.94,2,,,Happy / Dance
[],0.72,0.216,0.836,80.686,2,,,Happy / Dance
[],0.732,0.289,0.845,120.371,2,,,Happy / Dance
[],0.85,0.433,0.379,131.95,2,,,Happy / Dance
[],0.701,0.207,0.653,79.648,2,,,Happy / Dance
[],0.708,0.31,0.765,84.769,2,,,Happy / Dance
[],0.704,0.367,0.639,48.885,2,,,Happy / Dance
[],0.768,0.607,0.379,131.838,2,,,Happy / Dance
[],0.733,0.388,0.404,116.817,2,,,Happy / Dance
[],0.751,0.332,0.591,88.838,2,,,Happy / Dance
[],0.72,0.222,0.62,113.377,2,,,Happy / Dance
[],0.722,0.278,0.435,117.955,2,,,Happy / Dance
[],0.723,0.39,0.748,101.485,2,,,Happy / Dance
[],0.726,0.418,0.556,91.095,2,,,Happy / Dance
[],0.705,0.275,0.818,91.026,2,,,Happy / Dance
[],0.729,0.361,0.438,121.814,2,,,Happy / Dance
[],0.796,0.467,0.915,52.358,2,,,Happy / Dance
[],0.711,0.346,0.701,128.807,2,,,Happy / Dance
[],0.739,0.264,0.59,46.503,2,,,Happy / Dance
[],0.719,0.475,0.557,70.511,2,,,Happy / Dance
[],0.724,0.251,0.555,131.604,2,,,Happy / Dance
[],0.71,0.388,0.602,107.153,2,,,Happy / Dance
[],0.765,0.348,0.645,120.341,2,,,Happy / Dance
[],0.712,0.293,0.829,129.043,2,,,Happy / Dance
[],0.713,0.34,0.811,124.732,2,,,Happy / Dance
[],0.794,0.377,0.853,36.3,2,,,Happy / Dance
[],0.723,0.489,0.407,102.221,2,,,Happy / Dance
[],0.773,0.292,0.677,88.643,2,,,Happy / Dance
[],0.723,0.303,0.737,97.916,2,,,Happy / Dance
[],0.869,0.634,0.733,114.983,1,,,Mainstream / Party
[],0.706,0.411,0.631,107.327,2,,,Happy / Dance
[],0.713,0.397,0.779,78.347,2,,,Happy / Dance
[],0.734,0.274,0.751,121.486,2,,,Happy / Dance
[],0.854,0.357,0.592,100.079,2,,,Happy / Dance
[],0.722,0.435,0.502,119.796,2,,,Happy / Dance
[],0.761,0.51,0.74,60.777,2,,,Happy / Dance
[],0.712,0.42,0.716,80.17,2,,,Happy / Dance
[],0.704,0.58,0.713,99.053,2,,,Happy / Dance
[],0.761,0.705,0.738,100.2,1,,,Mainstream / Party
[],0.716,0.443,0.766,73.695,2,,,Happy / Dance
[],0.718,0.293,0.889,114.42,2,,,Happy / Dance
[],0.715,0.545,0.769,113.795,2,,,Happy / Dance
[],0.71,0.285,0.804,109.337,2,,,Happy / Dance
['sleep'],0.779,0.251,0.655,125.525,0,,,Instrumental / Acoustic
['sleep'],0.746,0.178,0.572,82.746,0,,,Instrumental / Acoustic
['sleep'],0.787,0.0789,0.645,131.243,0,,,Instrumental / Acoustic
['sleep'],0.801,0.176,0.942,90.692,2,,,Happy / Dance
['sleep'],0.733,0.154,0.269,116.748,0,,,Instrumental / Acoustic
['sleep'],0.723,0.261,0.241,100.761,0,,,Instrumental / Acoustic
['sleep'],0.702,0.0435,0.257,35.608,0,,,Instrumental / Acoustic
['sleep'],0.712,0.121,0.613,123.758,0,,,Instrumental / Acoustic
['sleep'],0.722,0.127,0.771,69.491,0,,,Instrumental / Acoustic
['sleep'],0.782,0.211,0.497,58.629,0,,,Instrumental / Acoustic
['swiss folk'],0.79,0.476,0.978,122.744,1,,,Mainstream / Party
['swiss folk'],0.734,0.531,0.967,120.553,1,,,Mainstream / Party
['swiss folk'],0.71,0.438,0.91,120.704,1,,,Mainstream / Party
['swiss folk'],0.742,0.49,0.967,117.379,1,,,Mainstream / Party
['swiss folk'],0.707,0.365,0.968,130.372,1,,,Mainstream / Party
['swiss folk'],0.701,0.257,0.901,115.961,0,,,Instrumental / Acoustic
['swiss folk'],0.708,0.498,0.963,118.524,1,,,Mainstream / Party
['swiss folk'],0.702,0.395,0.946,118.126,1,,,Mainstream / Party
['swiss folk'],0.77,0.235,0.964,118.897,0,,,Instrumental / Acoustic
"['kindermusik', 'kleine hoerspiel']",0.753,0.486,0.943,114.488,1,,,Mainstream / Party
"['kindermusik', 'kleine hoerspiel']",0.706,0.71,0.554,97.728,2,,,Happy / Dance
"['kindermusik', 'kleine hoerspiel']",0.744,0.742,0.634,103.531,2,,,Happy / Dance
"['kindermusik', 'kleine hoerspiel']",0.742,0.62,0.538,80.448,2,,,Happy / Dance
"['kindermusik', 'kleine hoerspiel']",0.792,0.881,0.456,110.057,2,,,Happy / Dance
"['kindermusik', 'kleine hoerspiel']",0.722,0.798,0.696,47.964,2,,,Happy / Dance
"['kindermusik', 'kleine hoerspiel']",0.746,0.726,0.961,113.961,1,,,Mainstream / Party
['swiss country'],0.715,0.392,0.576,96.885,1,,,Mainstream / Party
['chinderlieder'],0.776,0.165,0.41,63.67,2,,,Happy / Dance
['chinderlieder'],0.723,0.326,0.676,85.951,2,,,Happy / Dance
['chinderlieder'],0.72,0.272,0.249,89.851,2,,,Happy / Dance
['chinderlieder'],0.724,0.253,0.664,122.571,2,,,Happy / Dance
['chinderlieder'],0.725,0.214,0.33,102.289,2,,,Happy / Dance
['chinderlieder'],0.727,0.211,0.323,117.748,2,,,Happy / Dance
['chinderlieder'],0.72,0.278,0.33,113.419,2,,,Happy / Dance
['chinderlieder'],0.72,0.239,0.612,121.563,2,,,Happy / Dance
['chinderlieder'],0.716,0.138,0.524,115.719,2,,,Happy / Dance
['chinderlieder'],0.72,0.252,0.599,91.564,2,,,Happy / Dance
['chinderlieder'],0.725,0.204,0.5,123.911,2,,,Happy / Dance
['chinderlieder'],0.71,0.253,0.676,130.093,2,,,Happy / Dance
['chinderlieder'],0.717,0.124,0.395,113.595,2,,,Happy / Dance
['chinderlieder'],0.703,0.167,0.438,134.703,2,,,Happy / Dance
